Analyst,FileName,Date,RecordingLocation,plot,location,PrimateSpecies,CallOnset,CallDuration,CallCompletion,CallDistance,Rain,MicUsed,UndergradComments,SilvyComments,newdate,year,StartTime,TimeDiff,CallEnd,CallingAtStart,CallingAtEnd,path,date,meanRMS_0_2kHz,meanRMS_0_8kHz,meanRMS_2_8kHz,LunarPhase,today_average,lastnight_average,lastnight_min,dt,roundDateTime,Celsius,Humidity,Titis,Howlers,CallDurationInSec,Year
Silvy van Kuijk,PUMA_20150209_064500.wav,2/9/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 06:46:40,NA,NA,NA,Rain,1,NA,NA,2/9/2015,2015,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/9 feb 2015 omit",9 feb 2015 omit,95.13181374,101.6846451,100.5997109,Waning,25.35416667,25.16666667,23.5,2/9/2015,2/9/2015,24,91.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150209_070000.wav,2/9/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 07:05:57,NA,NA,NA,Rain,1,NA,NA,2/9/2015,2015,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/9 feb 2015 omit",9 feb 2015 omit,98.9613095,104.3201087,102.826379,Waning,25.35416667,25.16666667,23.5,2/9/2015,2/9/2015,24,91.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150209_071500.wav,2/9/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 07:23:58,NA,NA,NA,Rain,1,NA,NA,2/9/2015,2015,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/9 feb 2015 omit",9 feb 2015 omit,97.61619191,102.9125327,101.392966,Waning,25.35416667,25.16666667,23.5,2/9/2015,2/9/2015,24,91.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150209_073000.wav,2/9/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 07:32:51,NA,NA,NA,Rain,1,NA,NA,2/9/2015,2015,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/9 feb 2015 omit",9 feb 2015 omit,100.4045444,105.6146389,104.0582779,Waning,25.35416667,25.16666667,23.5,2/9/2015,2/9/2015,24,91.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150209_074500.wav,2/9/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 07:51:02,NA,NA,NA,Rain,1,NA,NA,2/9/2015,2015,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/9 feb 2015 omit",9 feb 2015 omit,98.17043464,103.5222058,102.025488,Waning,25.35416667,25.16666667,23.5,2/9/2015,2/9/2015,24,91.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150209_080000.wav,2/9/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 08:08:15,NA,NA,NA,Rain,1,NA,NA,2/9/2015,2015,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/9 feb 2015 omit",9 feb 2015 omit,96.87664963,102.3351237,100.8816282,Waning,25.35416667,25.16666667,23.5,2/9/2015,2/9/2015,24,91.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150210_054500.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 05:47:21,NA,NA,NA,Dry,1,NA,NA,2/10/2015,2015,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,76.36189612,97.20323377,97.16730832,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150210_060000.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",Howler,0000-01-01 06:00:00,0:07:59,"Start, End",4,Rain,1,NA,Howlers obscured by rain in the end,2/10/2015,2015,0000-01-01 06:00:00,0,0000-01-01 06:07:59,TRUE,FALSE,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,NA,NA,NA,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,TRUE,479,2015
Silvy van Kuijk,PUMA_20150210_061500.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 06:20:13,NA,NA,NA,Rain,1,NA,NA,2/10/2015,2015,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,95.13919401,99.99033752,98.26970666,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150210_063000.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 06:32:51,NA,NA,NA,Rain,1,NA,NA,2/10/2015,2015,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,88.87760993,94.26023863,92.77623475,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150210_064500.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 06:47:39,NA,NA,NA,Rain,1,NA,NA,2/10/2015,2015,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,82.60482772,92.51786355,92.05068665,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150210_070000.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 07:03:23,NA,NA,NA,Rain,1,NA,NA,2/10/2015,2015,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,80.34354035,91.90991872,91.59619044,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150210_071500.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 07:19:15,NA,NA,NA,Rain,1,NA,NA,2/10/2015,2015,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,78.877945,97.22784647,97.16390081,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150210_073000.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 07:31:53,NA,NA,NA,Rain,1,NA,NA,2/10/2015,2015,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,79.98254326,97.88616021,97.81522636,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150210_074500.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 07:51:52,NA,NA,NA,Drizzle,1,NA,NA,2/10/2015,2015,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,76.50086207,101.5820385,101.5685437,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150210_080000.wav,2/10/2015,"Puma/2, 0",Puma,"2, 0",None,0000-01-01 08:08:11,NA,NA,NA,Drizzle,1,NA,NA,2/10/2015,2015,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/2, 0/10 feb 2015",10-Feb-15,76.10902922,103.6005785,103.5928365,Waning,24.29166667,24.33333333,23,2/10/2015,2/10/2015,23.5,93,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150214_054500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 05:51:52,NA,NA,NA,Rain,1,NA,NA,2/14/2015,2015,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,72.76892045,100.2368415,100.2290571,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150214_060000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 06:06:39,NA,NA,NA,Rain,1,NA,NA,2/14/2015,2015,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,77.91249907,92.77579445,92.63174846,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150214_061500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,0000-01-01 06:16:06,0:06:52,Complete,4,Drizzle,1,NA,NA,2/14/2015,2015,0000-01-01 06:15:00,66,0000-01-01 06:22:58,FALSE,FALSE,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,77.59220093,94.92522803,94.84426885,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,TRUE,412,2015
Silvy van Kuijk,PUMA_20150214_063000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 06:32:33,NA,NA,NA,Drizzle,1,NA,NA,2/14/2015,2015,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,75.75564622,97.25126164,97.22040171,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150214_064500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,0000-01-01 06:45:05,0:09:55,End,4,Drizzle,1,NA,NA,2/14/2015,2015,0000-01-01 06:45:00,5,0000-01-01 06:55:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,NA,NA,NA,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,TRUE,595,2015
Silvy van Kuijk,PUMA_20150214_070000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,0000-01-01 07:00:07,0:00:45,Complete,4,Dry,1,NA,NA,2/14/2015,2015,0000-01-01 07:00:00,7,0000-01-01 07:00:52,FALSE,FALSE,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,NA,NA,NA,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,TRUE,45,2015
Silvy van Kuijk,PUMA_20150214_071500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 07:23:35,NA,NA,NA,Dry,1,NA,NA,2/14/2015,2015,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,74.36949105,97.02609638,97.00248093,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150214_073000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,0000-01-01 07:30:00,0:08:07,Start,4,Dry,1,NA,NA,2/14/2015,2015,0000-01-01 07:30:00,0,0000-01-01 07:38:07,TRUE,FALSE,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,NA,NA,NA,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,TRUE,487,2015
Silvy van Kuijk,PUMA_20150214_074500.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 07:50:59,NA,NA,NA,Dry,1,NA,"Lots of stuff (fuirts? flowers?) falling from tree, but seemingly dry.",2/14/2015,2015,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,89.97782619,92.74182565,89.47053275,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150214_080000.wav,2/14/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 08:01:10,NA,NA,NA,Dry,1,NA,NA,2/14/2015,2015,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/14 feb 2015",14-Feb-15,76.97012869,91.31989914,91.15744718,Waning,23.41666667,23.83333333,23,2/14/2015,2/14/2015,23.5,95.5,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150215_054500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 05:50:25,NA,NA,NA,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,84.99796165,98.06803364,97.84855405,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150215_060000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 06:07:28,NA,NA,NA,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,84.07278292,95.02450067,94.66107391,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150215_061500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 06:17:00,NA,NA,NA,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,80.58211685,97.97045538,97.89050759,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150215_063000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 06:35:38,NA,NA,NA,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,80.27944726,97.08502446,96.99348082,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150215_064500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 06:48:24,NA,NA,NA,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,80.1023452,97.43124994,97.35018987,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150215_070000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 07:05:10,NA,NA,NA,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,81.1128121,97.04361962,96.93141894,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150215_071500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 07:16:17,NA,NA,NA,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,78.896461,96.19539369,96.11377349,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150215_073000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 07:35:51,NA,NA,NA,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,78.48467299,95.76715633,95.68524289,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,FALSE,NA,2015
Silvy van Kuijk,PUMA_20150215_074500.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",Howler,0000-01-01 07:46:51,0:01:23,Complete,2,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 07:45:00,111,0000-01-01 07:48:14,FALSE,FALSE,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,78.07741196,95.75201296,95.67722209,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,TRUE,83,2015
Silvy van Kuijk,PUMA_20150215_080000.wav,2/15/2015,"Puma/-2, 400",Puma,"-2, 400",None,0000-01-01 08:02:27,NA,NA,NA,Drizzle,1,NA,NA,2/15/2015,2015,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2015/-2, 400/15 feb 2015",15-Feb-15,76.82061142,95.69299358,95.63634434,New,22.91666667,22.45833333,22,2/15/2015,2/15/2015,22,96,FALSE,FALSE,NA,2015
Anna Kurtin,HARPIA_20160126_054500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 05:53:57,NA,NA,NA,Dry,1,NA,NA,1/26/2016,2016,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,81.76096413,96.63864876,96.49507144,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,FALSE,NA,2016
Anna Kurtin,HARPIA_20160126_060000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 06:08:54,0:01:06,End,3,Dry,1,NA,"Spider monkey alarm calls at start of recording, distant spider monkey loud calls later on.",1/26/2016,2016,0000-01-01 06:00:00,534,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,78.1466572,91.8319821,91.64202152,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,TRUE,66,2016
Anna Kurtin,HARPIA_20160126_061500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 06:15:00,0:10:00,"Start, End",3,Dry,1,NA,NA,1/26/2016,2016,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,NA,NA,NA,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,TRUE,600,2016
Anna Kurtin,HARPIA_20160126_063000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 06:30:00,0:10:00,"Start, End",3,Drizzle,1,NA,"Seems like 3 groups, hard to tell apart, thud duration not reliable.",1/26/2016,2016,0000-01-01 06:30:00,0,0000-01-01 06:40:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,NA,NA,NA,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,TRUE,600,2016
Anna Kurtin,HARPIA_20160126_064500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 06:45:00,0:00:50,Start,3,Drizzle,1,NA,NA,1/26/2016,2016,0000-01-01 06:45:00,0,0000-01-01 06:45:50,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,NA,NA,NA,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,TRUE,50,2016
Anna Kurtin,HARPIA_20160126_070000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 07:06:52,NA,NA,NA,Drizzle,1,NA,NA,1/26/2016,2016,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,75.85587945,94.79210278,94.73628662,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,FALSE,NA,2016
Anna Kurtin,HARPIA_20160126_071500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 07:22:17,NA,NA,NA,Drizzle,1,NA,NA,1/26/2016,2016,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,74.15133651,96.95574519,96.93293399,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,FALSE,NA,2016
Anna Kurtin,HARPIA_20160126_073000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 07:33:01,NA,NA,NA,Dry,1,NA,NA,1/26/2016,2016,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,79.45698282,94.55206527,94.4155998,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,TRUE,NA,2016
Anna Kurtin,HARPIA_20160126_074500.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 07:49:34,NA,NA,NA,Drizzle,1,NA,NA,1/26/2016,2016,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,74.44979894,96.5975131,96.57095452,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,FALSE,NA,2016
Anna Kurtin,HARPIA_20160126_080000.wav,1/26/2016,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 08:03:43,NA,NA,NA,Drizzle,1,NA,NA,1/26/2016,2016,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2016/1, -50/26 Jan",26-Jan-16,76.27094684,96.59611858,96.55565917,Full,28.75,27,25,1/26/2016,1/26/2016,26.5,89.5,FALSE,FALSE,NA,2016
Anna Kurtin,HARPIA_20160127_054500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 05:48:25,0:06:35,End,3,Dry,1,NA,NA,1/27/2016,2016,0000-01-01 05:45:00,205,0000-01-01 05:55:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,76.16814247,97.13473302,97.09983197,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,FALSE,TRUE,395,2016
Silvy van Kuijk,HARPIA_20160127_054500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Titi,0000-01-01 05:51:05,0:03:17,Complete,4,Dry,1,NA,NA,1/27/2016,2016,0000-01-01 05:45:00,365,0000-01-01 05:54:22,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,76.16814247,97.13473302,97.09983197,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,TRUE,FALSE,197,2016
Anna Kurtin,HARPIA_20160127_060000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 06:00:00,0:10:00,"Start, End",2,Dry,1,NA,NA,1/27/2016,2016,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,NA,NA,NA,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,FALSE,TRUE,600,2016
Anna Kurtin,HARPIA_20160127_061500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 06:15:00,0:10:00,"Start, End",4,Dry,1,NA,NA,1/27/2016,2016,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,NA,NA,NA,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,FALSE,TRUE,600,2016
Anna Kurtin,HARPIA_20160127_063000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 06:30:02,0:10:00,"Start, End",4,Dry,1,NA,NA,1/27/2016,2016,0000-01-01 06:30:00,2,0000-01-01 06:40:02,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,NA,NA,NA,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,FALSE,TRUE,600,2016
Silvy van Kuijk,HARPIA_20160127_063000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Titi,0000-01-01 06:35:17,0:01:15,Complete,2,Dry,1,NA,Spider monkey loud calls in distance,1/27/2016,2016,0000-01-01 06:30:00,317,0000-01-01 06:36:32,FALSE,FALSE,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,75.87796237,89.47368126,89.27967309,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,TRUE,FALSE,75,2016
Anna Kurtin,HARPIA_20160127_064500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 06:45:00,0:05:35,Start,4,Dry,1,NA,NA,1/27/2016,2016,0000-01-01 06:45:00,0,0000-01-01 06:50:35,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,NA,NA,NA,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,FALSE,TRUE,335,2016
Anna Kurtin,HARPIA_20160127_070000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",None,0000-01-01 07:08:02,NA,NA,NA,Dry,1,NA,NA,1/27/2016,2016,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,75.01207699,95.11028148,95.06763002,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,FALSE,FALSE,NA,2016
Silvy van Kuijk,HARPIA_20160127_071500.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 07:15:00,0:07:06,Start,4,Dry,1,NA,NA,1/27/2016,2016,0000-01-01 07:15:00,0,0000-01-01 07:22:06,TRUE,FALSE,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,NA,NA,NA,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,FALSE,TRUE,426,2016
Anna Kurtin,HARPIA_20160127_073000.wav,1/27/2016,"Harpia/1, -50",Harpia,"1, -50",Howler,0000-01-01 07:36:46,0:03:14,End,4,Dry,1,NA,NA,1/27/2016,2016,0000-01-01 07:30:00,406,0000-01-01 07:40:00,FALSE,TRUE,"D:/John_Blake_Data/Harpia 2016/1, -50/27 Jan",27-Jan-16,73.58798642,91.83260272,91.76708227,Full,28.14583333,26.95833333,24.5,1/27/2016,1/27/2016,26,86.5,FALSE,TRUE,194,2016
