"","X1","Analyst","FileName","Date","RecordingLocation","plot","location","PrimateSpecies","CallOnset","CallDuration","CallCompletion","CallDistance","MicUsed","Rain","UndergradComments","SilvyComments","newdate","year","StartTime","TimeDiff","CallEnd","CallingAtStart","CallingAtEnd","path","date","meanRMS_0_2kHz","meanRMS_0_8kHz","meanRMS_2_8kHz","LunarPhase","RainPreviousDay","today_average_temp","today_min_temp","lastnight_average_temp","lastnight_min_temp","dt","roundDateTime","Temperature","Humidity","Titis","Howlers","CallDurationInSec","Year"
"1015",1015,"Silvy van Kuijk","PUMA_20170219_060000.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Howler",0000-01-01 06:01:29,00:08:31,"End",4,1,"Drizzle",NA,NA,2017-02-19,2017,0000-01-01 06:00:00,89,0000-01-01 06:10:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",78.8990050359857,96.0489786588329,95.9644739700094,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 06:00:00,2017-02-19 06:00:00,23,94,FALSE,TRUE,511,"2017"
"1016",1016,"Silvy van Kuijk","PUMA_20170219_061500.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Howler",0000-01-01 06:15:00,00:10:00,"Start, End",4,1,"Drizzle",NA,NA,2017-02-19,2017,0000-01-01 06:15:00,0,0000-01-01 06:25:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",NA,NA,NA,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 06:15:00,2017-02-19 06:00:00,23,94,FALSE,TRUE,600,"2017"
"1017",1017,"Silvy van Kuijk","PUMA_20170219_063000.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Howler",0000-01-01 06:30:00,00:10:00,"Start, End",4,1,"Drizzle",NA,NA,2017-02-19,2017,0000-01-01 06:30:00,0,0000-01-01 06:40:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",NA,NA,NA,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 06:30:00,2017-02-19 07:00:00,23,94.5,FALSE,TRUE,600,"2017"
"1018",1018,"Silvy van Kuijk","PUMA_20170219_064500.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Howler",0000-01-01 06:45:06,00:05:31,"Complete",4,1,"Drizzle",NA,NA,2017-02-19,2017,0000-01-01 06:45:00,6,0000-01-01 06:50:37,FALSE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",NA,NA,NA,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 06:45:00,2017-02-19 07:00:00,23,94.5,FALSE,TRUE,331,"2017"
"1019",1019,"Silvy van Kuijk","PUMA_20170219_064500.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","None",0000-01-01 06:51:01,NA,NA,NA,1,"Drizzle",NA,"Burst gobble. Start time 06:54:51. Duration 00:00:04. Complete. Distance 4.",2017-02-19,2017,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",78.8307804412446,94.0769365884988,93.9452300185401,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 06:45:00,2017-02-19 07:00:00,23,94.5,FALSE,FALSE,NA,"2017"
"1020",1020,"Silvy van Kuijk","PUMA_20170219_070000.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Titi",0000-01-01 07:00:22,00:01:09,"Complete",4,1,"Drizzle",NA,NA,2017-02-19,2017,0000-01-01 07:00:00,22,0000-01-01 07:01:31,FALSE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",NA,NA,NA,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 07:00:00,2017-02-19 07:00:00,23,94.5,TRUE,FALSE,69,"2017"
"1021",1021,"Silvy van Kuijk","PUMA_20170219_070000.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Howler",0000-01-01 07:03:30,00:06:30,"End",4,1,"Drizzle",NA,NA,2017-02-19,2017,0000-01-01 07:00:00,210,0000-01-01 07:10:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",78.1428954816042,97.0942178744842,97.0385915931735,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 07:00:00,2017-02-19 07:00:00,23,94.5,FALSE,TRUE,390,"2017"
"1022",1022,"Silvy van Kuijk","PUMA_20170219_071500.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Howler",0000-01-01 07:15:00,00:09:55,"Start",4,1,"Drizzle",NA,NA,2017-02-19,2017,0000-01-01 07:15:00,0,0000-01-01 07:24:55,TRUE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",NA,NA,NA,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 07:15:00,2017-02-19 07:00:00,23,94.5,FALSE,TRUE,595,"2017"
"1023",1023,"Silvy van Kuijk","PUMA_20170219_073000.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Howler",0000-01-01 07:30:31,00:09:29,"End",4,1,"Drizzle",NA,NA,2017-02-19,2017,0000-01-01 07:30:00,31,0000-01-01 07:40:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",NA,NA,NA,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 07:30:00,2017-02-19 08:00:00,23,94.5,FALSE,TRUE,569,"2017"
"1024",1024,"Silvy van Kuijk","PUMA_20170219_073000.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Titi",0000-01-01 07:30:00,00:00:43,"Start",4,1,"Drizzle",NA,NA,2017-02-19,2017,0000-01-01 07:30:00,0,0000-01-01 07:30:43,TRUE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",NA,NA,NA,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 07:30:00,2017-02-19 08:00:00,23,94.5,TRUE,FALSE,43,"2017"
"1025",1025,"Silvy van Kuijk","PUMA_20170219_074500.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","Howler",0000-01-01 07:45:00,00:09:43,"Start",4,1,"Dry",NA,NA,2017-02-19,2017,0000-01-01 07:45:00,0,0000-01-01 07:54:43,TRUE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",NA,NA,NA,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 07:45:00,2017-02-19 08:00:00,23,94.5,FALSE,TRUE,583,"2017"
"1026",1026,"Silvy van Kuijk","PUMA_20170219_080000.wav",2017-02-19,"Puma/6, 400","Puma","6, 400","None",0000-01-01 08:02:40,NA,NA,NA,1,"Dry",NA,NA,2017-02-19,2017,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 400/19 feb","19 feb 2017",76.6141342042175,94.5039194284291,94.4327619705455,"Waning",5.6,26.20833333,23,24.79166667,23,2017-02-19 08:00:00,2017-02-19 08:00:00,23,94.5,FALSE,FALSE,NA,"2017"
"1027",1027,"Silvy van Kuijk","PUMA_20170220_054500.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","Titi",0000-01-01 05:47:24,00:01:32,"Complete",4,1,"Drizzle",NA,NA,2017-02-20,2017,0000-01-01 05:45:00,144,0000-01-01 05:48:56,FALSE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",75.1897360447681,96.2066285149544,96.172138627768,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 05:45:00,2017-02-20 06:00:00,23,93,TRUE,FALSE,92,"2017"
"1028",1028,"Silvy van Kuijk","PUMA_20170220_060000.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","None",0000-01-01 06:01:24,NA,NA,NA,1,"Drizzle",NA,NA,2017-02-20,2017,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",77.4685414724691,95.4764009795409,95.4072868821398,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 06:00:00,2017-02-20 06:00:00,23,93,FALSE,FALSE,NA,"2017"
"1029",1029,"Silvy van Kuijk","PUMA_20170220_061500.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","None",0000-01-01 06:19:03,NA,NA,NA,1,"Drizzle",NA,"Spider monkey calls",2017-02-20,2017,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",77.6064858226539,98.1344462118471,98.0958496084242,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 06:15:00,2017-02-20 06:00:00,23,93,FALSE,FALSE,NA,"2017"
"1030",1030,"Silvy van Kuijk","PUMA_20170220_063000.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","None",0000-01-01 06:34:46,NA,NA,NA,1,"Drizzle",NA,NA,2017-02-20,2017,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",79.6454989717344,92.0801312719183,91.8250515774044,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 06:30:00,2017-02-20 07:00:00,23,93.5,FALSE,FALSE,NA,"2017"
"1031",1031,"Silvy van Kuijk","PUMA_20170220_064500.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","Titi",0000-01-01 06:49:22,00:05:31,"Complete",4,1,"Drizzle",NA,NA,2017-02-20,2017,0000-01-01 06:45:00,262,0000-01-01 06:54:53,FALSE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",81.7779021920984,95.7827558102124,95.6065609573146,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 06:45:00,2017-02-20 07:00:00,23,93.5,TRUE,FALSE,331,"2017"
"1032",1032,"Silvy van Kuijk","PUMA_20170220_070000.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","None",0000-01-01 07:02:08,NA,NA,NA,1,"Dry",NA,"Faint spider monkey call",2017-02-20,2017,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",80.1891177794463,93.4346298682945,93.2239679765635,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 07:00:00,2017-02-20 07:00:00,23,93.5,FALSE,FALSE,NA,"2017"
"1033",1033,"Silvy van Kuijk","PUMA_20170220_071500.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","None",0000-01-01 07:22:15,NA,NA,NA,1,"Dry",NA,"Woolly and faint spider monkey calls",2017-02-20,2017,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",82.2464509295816,95.1620338251468,94.9342801456209,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 07:15:00,2017-02-20 07:00:00,23,93.5,FALSE,FALSE,NA,"2017"
"1034",1034,"Silvy van Kuijk","PUMA_20170220_073000.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","None",0000-01-01 07:32:19,NA,NA,NA,1,"Dry",NA,NA,2017-02-20,2017,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",75.9008925137675,95.5984880656844,95.551698239923,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 07:30:00,2017-02-20 08:00:00,23,94,FALSE,FALSE,NA,"2017"
"1035",1035,"Silvy van Kuijk","PUMA_20170220_074500.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","Titi",0000-01-01 07:50:10,00:04:08,"Complete",4,1,"Dry",NA,NA,2017-02-20,2017,0000-01-01 07:45:00,310,0000-01-01 07:54:18,FALSE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",75.2055592031513,94.3103061848972,94.256616910718,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 07:45:00,2017-02-20 08:00:00,23,94,TRUE,FALSE,248,"2017"
"1036",1036,"Silvy van Kuijk","PUMA_20170220_080000.wav",2017-02-20,"Puma/6, 400","Puma","6, 400","None",0000-01-01 08:07:56,NA,NA,NA,1,"Dry",NA,"Faint spider monkey calls",2017-02-20,2017,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 400/20 feb","20 feb 2017",74.471774937149,93.5694279058038,93.5156536353492,"Waning",0.4,26.3125,23,25.375,23.5,2017-02-20 08:00:00,2017-02-20 08:00:00,23,94,FALSE,FALSE,NA,"2017"
"1037",1037,"Silvy van Kuijk","PUMA_20170224_054500.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","Howler",0000-01-01 05:47:40,00:01:20,"Complete",4,1,"Drizzle",NA,NA,2017-02-24,2017,0000-01-01 05:45:00,160,0000-01-01 05:49:00,FALSE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",76.4684204317376,88.9437342835827,88.6909572276552,"New",0.2,24.25,22,23.875,22,2017-02-24 05:45:00,2017-02-24 06:00:00,22,94,FALSE,TRUE,80,"2017"
"1038",1038,"Silvy van Kuijk","PUMA_20170224_060000.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","Howler",0000-01-01 06:00:00,00:10:00,"Start, End",4,1,"Drizzle",NA,"Spider monkey calls, super clear one at 07:21",2017-02-24,2017,0000-01-01 06:00:00,0,0000-01-01 06:10:00,TRUE,TRUE,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",NA,NA,NA,"New",0.2,24.25,22,23.875,22,2017-02-24 06:00:00,2017-02-24 06:00:00,22,94,FALSE,TRUE,600,"2017"
"1039",1039,"Silvy van Kuijk","PUMA_20170224_061500.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","Howler",0000-01-01 06:15:00,00:05:24,"Start",4,1,"Drizzle",NA,NA,2017-02-24,2017,0000-01-01 06:15:00,0,0000-01-01 06:20:24,TRUE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",NA,NA,NA,"New",0.2,24.25,22,23.875,22,2017-02-24 06:15:00,2017-02-24 06:00:00,22,94,FALSE,TRUE,324,"2017"
"1040",1040,"Silvy van Kuijk","PUMA_20170224_063000.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","Howler",0000-01-01 06:30:33,00:08:07,"Complete",4,1,"Drizzle",NA,NA,2017-02-24,2017,0000-01-01 06:30:00,33,0000-01-01 06:38:40,FALSE,FALSE,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",NA,NA,NA,"New",0.2,24.25,22,23.875,22,2017-02-24 06:30:00,2017-02-24 07:00:00,22,95,FALSE,TRUE,487,"2017"
"1041",1041,"Silvy van Kuijk","PUMA_20170224_064500.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","None",0000-01-01 06:47:16,NA,NA,NA,1,"Drizzle",NA,NA,2017-02-24,2017,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",75.6370940371992,92.6721030181728,92.5853110224214,"New",0.2,24.25,22,23.875,22,2017-02-24 06:45:00,2017-02-24 07:00:00,22,95,FALSE,FALSE,NA,"2017"
"1042",1042,"Silvy van Kuijk","PUMA_20170224_070000.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:01:47,NA,NA,NA,1,"Drizzle",NA,NA,2017-02-24,2017,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",74.6164337876746,92.5664731909367,92.4963124005197,"New",0.2,24.25,22,23.875,22,2017-02-24 07:00:00,2017-02-24 07:00:00,22,95,FALSE,FALSE,NA,"2017"
"1043",1043,"Silvy van Kuijk","PUMA_20170224_071500.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","Titi",0000-01-01 07:18:50,00:06:10,"End",4,1,"Drizzle",NA,NA,2017-02-24,2017,0000-01-01 07:15:00,230,0000-01-01 07:25:00,FALSE,TRUE,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",75.0501990627859,92.2319884765912,92.1481218997643,"New",0.2,24.25,22,23.875,22,2017-02-24 07:15:00,2017-02-24 07:00:00,22,95,TRUE,FALSE,370,"2017"
"1044",1044,"Silvy van Kuijk","PUMA_20170224_073000.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:32:11,NA,NA,NA,1,"Dry",NA,"Spider monkey call",2017-02-24,2017,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",75.0170575398963,91.1658573249408,91.0591686379062,"New",0.2,24.25,22,23.875,22,2017-02-24 07:30:00,2017-02-24 08:00:00,22.5,95,FALSE,FALSE,NA,"2017"
"1045",1045,"Silvy van Kuijk","PUMA_20170224_074500.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:48:09,NA,NA,NA,1,"Dry",NA,"Spider monkey calls",2017-02-24,2017,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",71.5097681447347,93.6116116935517,93.5847691941964,"New",0.2,24.25,22,23.875,22,2017-02-24 07:45:00,2017-02-24 08:00:00,22.5,95,FALSE,FALSE,NA,"2017"
"1046",1046,"Silvy van Kuijk","PUMA_20170224_080000.wav",2017-02-24,"Puma/6, 800","Puma","6, 800","None",0000-01-01 08:04:04,NA,NA,NA,1,"Dry",NA,"Faint spider monkey calls",2017-02-24,2017,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/24 feb","24 feb 2017",71.6993672295335,87.3319621937497,87.2116280889783,"New",0.2,24.25,22,23.875,22,2017-02-24 08:00:00,2017-02-24 08:00:00,22.5,95,FALSE,FALSE,NA,"2017"
"1047",1047,"Silvy van Kuijk","PUMA_20170225_054500.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 05:52:06,NA,NA,NA,1,"Rain",NA,NA,2017-02-25,2017,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",93.0695709213766,96.9274735196151,94.6271464164247,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 05:45:00,2017-02-25 06:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1048",1048,"Silvy van Kuijk","PUMA_20170225_060000.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 06:06:23,NA,NA,NA,1,"Rain",NA,NA,2017-02-25,2017,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",88.703016919859,93.1343554295967,91.1940223098218,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 06:00:00,2017-02-25 06:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1049",1049,"Silvy van Kuijk","PUMA_20170225_061500.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 06:19:04,NA,NA,NA,1,"Rain",NA,NA,2017-02-25,2017,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",87.3911975752203,96.3464715589823,95.7558990345842,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 06:15:00,2017-02-25 06:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1050",1050,"Silvy van Kuijk","PUMA_20170225_063000.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 06:38:06,NA,NA,NA,1,"Rain",NA,NA,2017-02-25,2017,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",90.3241706837509,96.2844493363349,95.0151790048298,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 06:30:00,2017-02-25 07:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1051",1051,"Silvy van Kuijk","PUMA_20170225_064500.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 06:53:44,NA,NA,NA,1,"Rain",NA,NA,2017-02-25,2017,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",83.9817415873865,95.2254293855768,94.8864825271963,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 06:45:00,2017-02-25 07:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1052",1052,"Silvy van Kuijk","PUMA_20170225_070000.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:03:58,NA,NA,NA,1,"Rain",NA,NA,2017-02-25,2017,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",82.0208647637702,94.5760378485634,94.3280386054704,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 07:00:00,2017-02-25 07:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1053",1053,"Silvy van Kuijk","PUMA_20170225_071500.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:19:58,NA,NA,NA,1,"Rain",NA,NA,2017-02-25,2017,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",80.5586395308609,95.8150881892394,95.6837073771166,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 07:15:00,2017-02-25 07:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1054",1054,"Silvy van Kuijk","PUMA_20170225_073000.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:34:42,NA,NA,NA,1,"Drizzle",NA,NA,2017-02-25,2017,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",79.7718251006092,95.6991465267972,95.5868085177071,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 07:30:00,2017-02-25 08:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1055",1055,"Silvy van Kuijk","PUMA_20170225_074500.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:53:32,NA,NA,NA,1,"Drizzle",NA,NA,2017-02-25,2017,0000-01-01 07:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",78.2382450401428,94.7732873728846,94.6757905658387,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 07:45:00,2017-02-25 08:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1056",1056,"Silvy van Kuijk","PUMA_20170225_080000.wav",2017-02-25,"Puma/6, 800","Puma","6, 800","None",0000-01-01 08:08:03,NA,NA,NA,1,"Drizzle",NA,NA,2017-02-25,2017,0000-01-01 08:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/25 feb","25 feb 2017",77.7070055935737,93.6523242033883,93.5404653613184,"New",0.8,23.97916667,23,23.54166667,23,2017-02-25 08:00:00,2017-02-25 08:00:00,23,95.5,FALSE,FALSE,NA,"2017"
"1057",1057,"Silvy van Kuijk","PUMA_20170226_054500.wav",2017-02-26,"Puma/6, 800","Puma","6, 800","None",0000-01-01 05:48:19,NA,NA,NA,1,"Rain",NA,NA,2017-02-26,2017,0000-01-01 05:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/26 feb","26 feb 2017",85.3447203025975,95.3851448576983,94.932236668628,"New",10.6,22.72916667,22,23.29166667,22.5,2017-02-26 05:45:00,2017-02-26 06:00:00,22,95,FALSE,FALSE,NA,"2017"
"1058",1058,"Silvy van Kuijk","PUMA_20170226_060000.wav",2017-02-26,"Puma/6, 800","Puma","6, 800","None",0000-01-01 06:03:03,NA,NA,NA,1,"Rain",NA,NA,2017-02-26,2017,0000-01-01 06:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/26 feb","26 feb 2017",83.8441503827606,92.3327768891967,91.6698081122418,"New",10.6,22.72916667,22,23.29166667,22.5,2017-02-26 06:00:00,2017-02-26 06:00:00,22,95,FALSE,FALSE,NA,"2017"
"1059",1059,"Silvy van Kuijk","PUMA_20170226_061500.wav",2017-02-26,"Puma/6, 800","Puma","6, 800","None",0000-01-01 06:23:31,NA,NA,NA,1,"Rain",NA,NA,2017-02-26,2017,0000-01-01 06:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/26 feb","26 feb 2017",82.6371614651045,91.6109230924752,91.0231170138993,"New",10.6,22.72916667,22,23.29166667,22.5,2017-02-26 06:15:00,2017-02-26 06:00:00,22,95,FALSE,FALSE,NA,"2017"
"1060",1060,"Silvy van Kuijk","PUMA_20170226_063000.wav",2017-02-26,"Puma/6, 800","Puma","6, 800","None",0000-01-01 06:38:56,NA,NA,NA,1,"Rain",NA,NA,2017-02-26,2017,0000-01-01 06:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/26 feb","26 feb 2017",93.2214088989238,101.289046411279,100.552559561609,"New",10.6,22.72916667,22,23.29166667,22.5,2017-02-26 06:30:00,2017-02-26 07:00:00,22,95.5,FALSE,FALSE,NA,"2017"
"1061",1061,"Silvy van Kuijk","PUMA_20170226_064500.wav",2017-02-26,"Puma/6, 800","Puma","6, 800","None",0000-01-01 06:52:29,NA,NA,NA,1,"Rain",NA,NA,2017-02-26,2017,0000-01-01 06:45:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/26 feb","26 feb 2017",97.3019427514222,102.847559396571,101.428200586441,"New",10.6,22.72916667,22,23.29166667,22.5,2017-02-26 06:45:00,2017-02-26 07:00:00,22,95.5,FALSE,FALSE,NA,"2017"
"1062",1062,"Silvy van Kuijk","PUMA_20170226_070000.wav",2017-02-26,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:01:01,NA,NA,NA,1,"Rain",NA,NA,2017-02-26,2017,0000-01-01 07:00:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/26 feb","26 feb 2017",98.0276432988377,103.32370441288,101.803885783717,"New",10.6,22.72916667,22,23.29166667,22.5,2017-02-26 07:00:00,2017-02-26 07:00:00,22,95.5,FALSE,FALSE,NA,"2017"
"1063",1063,"Silvy van Kuijk","PUMA_20170226_071500.wav",2017-02-26,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:17:10,NA,NA,NA,1,"Rain",NA,NA,2017-02-26,2017,0000-01-01 07:15:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/26 feb","26 feb 2017",96.4041209656016,103.00241822561,101.930118274684,"New",10.6,22.72916667,22,23.29166667,22.5,2017-02-26 07:15:00,2017-02-26 07:00:00,22,95.5,FALSE,FALSE,NA,"2017"
"1064",1064,"Silvy van Kuijk","PUMA_20170226_073000.wav",2017-02-26,"Puma/6, 800","Puma","6, 800","None",0000-01-01 07:37:47,NA,NA,NA,1,"Rain",NA,NA,2017-02-26,2017,0000-01-01 07:30:00,NA,NA,NA,NA,"D:/John_Blake_Data/Puma 2017/6, 800/26 feb","26 feb 2017",94.9730559848892,101.08991219302,99.8727139428677,"New",10.6,22.72916667,22,23.29166667,22.5,2017-02-26 07:30:00,2017-02-26 08:00:00,22,95.5,FALSE,FALSE,NA,"2017"
